timestamp,poseX,poseY,poseZ,oriX,oriY,oriZ,oriW
1202141655,0.7625982,-0.8690449,5.16963,-0.09869874,-0.7309815,0.6094875,0.2906022
1202284512,0.7638737,-0.8677636,5.168964,-0.09889977,-0.7306153,0.6096835,0.2910435
1202427369,0.7658612,-0.8654786,5.167801,-0.1001371,-0.7301999,0.6094125,0.2922277
1202570226,0.7682455,-0.8625264,5.16655,-0.1007877,-0.7304722,0.6077664,0.2947408
1202713083,0.7698381,-0.8606375,5.16582,-0.09968529,-0.7297791,0.6075084,0.297353
1202855940,0.7726762,-0.8577091,5.164749,-0.09405522,-0.7281356,0.6079624,0.3022482
1202998797,0.7750492,-0.8561246,5.164409,-0.09029238,-0.7268525,0.6084026,0.3055799
1203141654,0.7795077,-0.8532876,5.163375,-0.08663473,-0.7226545,0.6122051,0.3089823
1203284511,0.7824447,-0.8524318,5.163233,-0.08055262,-0.7199513,0.6149474,0.3114822
1203427368,0.7847032,-0.8510784,5.162586,-0.07746124,-0.7190075,0.6153499,0.3136438
1203570225,0.7877392,-0.8509424,5.162488,-0.07292502,-0.719806,0.6130444,0.3173923
1203713082,0.7901861,-0.8504628,5.162347,-0.07084869,-0.7183121,0.6134064,0.3205321
1203855939,0.7924812,-0.8496006,5.161973,-0.06842299,-0.7170532,0.6136819,0.323338
1203998796,0.7950752,-0.8503193,5.162458,-0.06558572,-0.7147912,0.6148248,0.3267453
1204141653,0.7973408,-0.8506275,5.162633,-0.06200983,-0.7132602,0.6150189,0.3304035
1204284510,0.7994203,-0.8509063,5.16277,-0.05540149,-0.7115268,0.614879,0.3355356
1204427367,0.8015746,-0.8520435,5.163055,-0.0459454,-0.7103819,0.614547,0.3399686
1204570224,0.8061528,-0.8522654,5.162892,-0.03748893,-0.7086827,0.6139531,0.3455795
1204713081,0.8084856,-0.8528162,5.162921,-0.03411868,-0.7073764,0.6143987,0.3478057
1204855938,0.8105933,-0.8528441,5.162925,-0.0285888,-0.7059878,0.6142383,0.3513905
1204998795,0.8122923,-0.8525258,5.163107,-0.02210195,-0.7042353,0.6133702,0.3568489
1205141652,0.8139461,-0.8520712,5.163427,-0.02261494,-0.7009808,0.6145203,0.3612191
1205284509,0.8158421,-0.8515632,5.163694,-0.02411655,-0.6985072,0.6155567,0.3641373
1205427366,0.8176796,-0.8503442,5.163977,-0.02767483,-0.6967858,0.6154987,0.367267
1205570223,0.8197431,-0.8489391,5.163985,-0.02618439,-0.6953001,0.6149756,0.3710488
1205713080,0.8218612,-0.8476927,5.163949,-0.02424908,-0.6937248,0.6146434,0.3746617
1205855937,0.8243108,-0.8439855,5.163983,-0.03538037,-0.6870995,0.6208411,0.3757644
1205998794,0.8284482,-0.8413115,5.164097,-0.03789452,-0.6809644,0.6237333,0.3818485
1206141651,0.8301538,-0.8380843,5.164237,-0.04168394,-0.6787457,0.6245518,0.3840596
1206284508,0.8319168,-0.835672,5.164241,-0.04291959,-0.6796558,0.6242522,0.3827991
1206427365,0.83382,-0.8337828,5.164291,-0.04416822,-0.6787158,0.6247631,0.3834909
1206570222,0.834392,-0.8311699,5.164775,-0.04969328,-0.677726,0.6279156,0.3793943
1206713079,0.8348067,-0.8288662,5.165001,-0.05097997,-0.6750389,0.630697,0.3794009
1206855936,0.8361897,-0.8268944,5.1651,-0.05232227,-0.6732691,0.6321211,0.3799921
1206998793,0.835815,-0.8246207,5.164394,-0.05460094,-0.6731368,0.6342416,0.3763552
1207141650,0.8364865,-0.8229961,5.163498,-0.05789211,-0.6733529,0.6361881,0.372168
1207284507,0.8358479,-0.8223331,5.161592,-0.0637218,-0.6748832,0.6382298,0.3648766
1207427364,0.8368372,-0.8193628,5.160028,-0.06979016,-0.6741624,0.6403034,0.3614499
1207570221,0.836171,-0.818398,5.158792,-0.07311877,-0.6739342,0.6407204,0.360477
1207713078,0.8355524,-0.8175613,5.157517,-0.07357293,-0.6722029,0.643086,0.3594031
1207855935,0.8350715,-0.8167172,5.156014,-0.07300982,-0.6714953,0.6453722,0.3567329
1207998792,0.8353656,-0.8154289,5.15509,-0.07501153,-0.6706682,0.646945,0.3550204
1208141649,0.8323835,-0.8165215,5.149985,-0.0859081,-0.6778147,0.6414601,0.3488782
1208284506,0.8312227,-0.816447,5.147115,-0.09367791,-0.6795414,0.6383852,0.3491595
1208427363,0.8295656,-0.8170877,5.143362,-0.09543193,-0.6804624,0.6336797,0.3554064
1208570220,0.8289058,-0.8175903,5.140062,-0.09072815,-0.6810574,0.6297078,0.3624876
1208713077,0.8305781,-0.8192217,5.13663,-0.09361871,-0.6831698,0.6295192,0.3580783
1208855934,0.8319386,-0.8203744,5.131445,-0.1068803,-0.6850535,0.629751,0.3502744
1208998791,0.8325487,-0.8208816,5.128844,-0.1129702,-0.6857341,0.6298558,0.346826
1209141648,0.8349809,-0.8221481,5.125698,-0.1179132,-0.6872399,0.6314633,0.339193
1209284505,0.8357857,-0.822376,5.122863,-0.1121792,-0.6897421,0.6282559,0.3420033
1209427362,0.8361471,-0.8224845,5.120421,-0.1094647,-0.6911904,0.6260281,0.3440382
1209570219,0.8349591,-0.822001,5.120819,-0.1042969,-0.6871783,0.6253795,0.3546952
1209713076,0.8342125,-0.8218896,5.119496,-0.1102706,-0.6857989,0.6239728,0.3580199
1209855933,0.8340284,-0.8219272,5.117998,-0.1127853,-0.6855873,0.6230643,0.3592222
1209998790,0.8336465,-0.8215359,5.11849,-0.1184886,-0.6852585,0.6236936,0.3569139
1210141647,0.8341959,-0.8214341,5.118534,-0.1165559,-0.6864522,0.6223662,0.357573
1210284504,0.8345696,-0.8214328,5.118417,-0.1153257,-0.6869795,0.6219721,0.3576449
1210427361,0.8350341,-0.8214062,5.117509,-0.1168247,-0.6875636,0.6204641,0.3586538
1210570218,0.8354939,-0.8213379,5.116941,-0.1159771,-0.6883196,0.6192707,0.3595405
1210713075,0.8357669,-0.8212612,5.11695,-0.1133814,-0.6883616,0.6194603,0.359961
1210855932,0.8359927,-0.8212879,5.117076,-0.113276,-0.6879606,0.6201261,0.3596142
1210998789,0.8364391,-0.8214372,5.116631,-0.1146402,-0.6886697,0.6193615,0.3591422
1211141646,0.8368368,-0.8217517,5.116192,-0.1160388,-0.689521,0.6184348,0.3586559
1211284503,0.8370674,-0.821988,5.116066,-0.1161764,-0.6900182,0.6179724,0.3584523
1211427360,0.8371627,-0.8224667,5.115939,-0.114184,-0.6913204,0.6150234,0.3616413
1211570217,0.8365408,-0.8232616,5.116827,-0.1142518,-0.6921143,0.6110981,0.36672
1211713074,0.8353487,-0.8246056,5.118761,-0.1089773,-0.6927513,0.6066008,0.3745065
1211855931,0.8345942,-0.8254499,5.120136,-0.1014255,-0.6928248,0.6055613,0.3781565
1211998788,0.8341209,-0.826103,5.121068,-0.09678935,-0.6928275,0.6047379,0.3806755
1212141645,0.8336337,-0.8271084,5.122591,-0.09168862,-0.6930033,0.6054205,0.3805333
1212284502,0.8331424,-0.8276352,5.123676,-0.09221054,-0.6939492,0.6056392,0.3783292
1212427359,0.8328131,-0.8277553,5.124083,-0.09367865,-0.6945082,0.6055899,0.3770194
1212570216,0.8326694,-0.827184,5.123492,-0.09875562,-0.6945776,0.6066122,0.3739397
1212713073,0.831914,-0.8272113,5.123818,-0.1004808,-0.694876,0.6061352,0.3736992
1212855930,0.8310899,-0.8274257,5.124362,-0.1004517,-0.6949178,0.6062299,0.3734756
1212998787,0.8292208,-0.8283215,5.126057,-0.101805,-0.6961333,0.6052685,0.3724033
1213141644,0.8290292,-0.8284321,5.126245,-0.1019173,-0.696323,0.6051357,0.372234
1213284501,0.826868,-0.8297575,5.128429,-0.100904,-0.6989009,0.6035754,0.3702062
1213427358,0.8253205,-0.8304906,5.129829,-0.1001168,-0.7007347,0.6021796,0.3692252
1213570215,0.8232249,-0.8311949,5.131512,-0.1013365,-0.7032093,0.5993879,0.36873
1213713072,0.8210198,-0.8317897,5.133291,-0.1026881,-0.7057885,0.5962401,0.3685315
1213855929,0.8192836,-0.8321958,5.134679,-0.1031731,-0.7072576,0.5941168,0.3690086
1213998786,0.8176373,-0.8325861,5.135925,-0.1013949,-0.7074612,0.5938659,0.3695146
1214141643,0.814967,-0.8332985,5.137762,-0.1026007,-0.7071556,0.5947239,0.368385
1214284500,0.8091627,-0.834395,5.141453,-0.1076307,-0.7079509,0.5937354,0.3670143
1214427357,0.8042818,-0.8354161,5.144587,-0.1083613,-0.7096687,0.5926134,0.3652911
1214570214,0.8001456,-0.8364025,5.147275,-0.1080694,-0.7118654,0.5914557,0.3629721
1214713071,0.7988326,-0.836778,5.148153,-0.1078253,-0.7125028,0.5913418,0.3619784
1214855928,0.7943853,-0.8381226,5.151227,-0.1062777,-0.7142471,0.5925521,0.3569849
1214998785,0.7916965,-0.8390034,5.15305,-0.1040439,-0.7156307,0.5924768,0.3549915
1215141642,0.7891973,-0.8397865,5.154732,-0.1018667,-0.7170786,0.5918172,0.3537994
1215284499,0.7868194,-0.8412293,5.156833,-0.09804787,-0.7180545,0.5927251,0.3513707
1215427356,0.7847838,-0.8423833,5.158751,-0.09674367,-0.7189463,0.5934793,0.3486246
1215570213,0.7828386,-0.8433361,5.160638,-0.09319055,-0.7205383,0.5927221,0.3475929
1215713070,0.7803018,-0.8440762,5.162189,-0.08873572,-0.7220206,0.5896015,0.3509735
1215855927,0.7756227,-0.8457874,5.165524,-0.08494601,-0.7242293,0.5883647,0.3494325
1215998784,0.7735271,-0.8471313,5.166692,-0.08867907,-0.7264084,0.5883165,0.3440214
1216141641,0.7713152,-0.8481832,5.167915,-0.08945446,-0.7287662,0.5869261,0.3411972
1216284498,0.7690275,-0.8491858,5.169046,-0.08776917,-0.7317595,0.5844689,0.3394417
1216427355,0.7666601,-0.8503307,5.170484,-0.08658418,-0.7336634,0.5833352,0.3375816
1216570212,0.7646068,-0.8516549,5.171975,-0.08770961,-0.735159,0.5830255,0.334559
1216713069,0.7622554,-0.8527209,5.17346,-0.08703989,-0.7368417,0.5821198,0.3326034
1216855926,0.7604695,-0.8544493,5.174922,-0.08483903,-0.7392242,0.5809687,0.3298868
1216998783,0.7582349,-0.8563787,5.176363,-0.08239348,-0.7405916,0.5803707,0.3284894
1217141640,0.753774,-0.8597999,5.179263,-0.07862702,-0.7444287,0.5784656,0.3240699
1217284497,0.7492835,-0.8630911,5.182258,-0.07605384,-0.7486979,0.5754629,0.3201711
1217427354,0.7471148,-0.864863,5.183865,-0.07267211,-0.750776,0.5746112,0.3176101
1217570211,0.7450154,-0.8665633,5.185424,-0.07084711,-0.7523302,0.5743573,0.3147914
1217713068,0.7435981,-0.8683923,5.187067,-0.07137547,-0.7532527,0.5763881,0.3086952
1217855925,0.7421194,-0.8702339,5.188624,-0.06976786,-0.7554033,0.5777128,0.301241
1217998782,0.7402802,-0.8720673,5.190188,-0.06788357,-0.757021,0.5782061,0.2966292
1218141639,0.7392443,-0.8744813,5.191545,-0.06123349,-0.7590083,0.580261,0.2888839
1218284496,0.7378209,-0.876808,5.192722,-0.05108002,-0.7609822,0.5813751,0.2833723
1218427353,0.7367447,-0.8790395,5.193492,-0.04857928,-0.7627462,0.5816066,0.2785533
1218570210,0.7338896,-0.8830252,5.195807,-0.04428671,-0.7661155,0.5820681,0.2688914
1218713067,0.7329755,-0.885008,5.19669,-0.04377431,-0.7675813,0.5825312,0.2637426
1218855924,0.7322677,-0.8867873,5.197418,-0.0414636,-0.7693798,0.5823678,0.2591974
1218998781,0.7313121,-0.8884797,5.198138,-0.03879772,-0.7716334,0.5814078,0.2550326
1219141638,0.7301255,-0.890188,5.198724,-0.0375783,-0.7740124,0.5790401,0.2533879
1219284495,0.7290844,-0.8920326,5.199406,-0.03538193,-0.7759598,0.5774409,0.2513893
1219427352,0.7279033,-0.8939106,5.200038,-0.03299047,-0.7778708,0.5759693,0.249175
1219570209,0.7266747,-0.8959057,5.200602,-0.03300321,-0.7800208,0.5738023,0.2474457
1219713066,0.7248494,-0.9000773,5.20172,-0.03224662,-0.7840694,0.5713953,0.2402137
1219855923,0.7229377,-0.902386,5.202108,-0.03565115,-0.7855437,0.5686729,0.2413735
1219998780,0.7204733,-0.90616,5.203285,-0.03392447,-0.7888398,0.565249,0.2389028
1220141637,0.7184122,-0.9076861,5.203617,-0.03214289,-0.7896893,0.5626295,0.2424989
1220284494,0.7167674,-0.9093472,5.20391,-0.02878318,-0.7921122,0.5583263,0.2449522
1220427351,0.7152139,-0.9110659,5.204302,-0.02738506,-0.7934737,0.5556353,0.246818
1220570208,0.7133194,-0.9128265,5.204477,-0.02305824,-0.7958702,0.5502627,0.2515347
1220713065,0.7120445,-0.9145077,5.20495,-0.01997408,-0.7968003,0.5476355,0.2545697
1220855922,0.7109132,-0.9162174,5.205504,-0.01655516,-0.7986926,0.5435796,0.2575599
1220998779,0.7098173,-0.9177237,5.206445,-0.01194024,-0.7986089,0.5410404,0.2633563
1221141636,0.7085994,-0.9190315,5.207489,-0.007914256,-0.7984982,0.5387608,0.2684678
1221284493,0.7065995,-0.9213991,5.209481,0.003635501,-0.8002952,0.5334029,0.2738535
1221427350,0.7048247,-0.9237553,5.21146,0.006742677,-0.8007407,0.5282088,0.2824257
1221570207,0.7034808,-0.9257435,5.213411,0.01570529,-0.802798,0.5219514,0.2878115
1221713064,0.7039163,-0.9251294,5.213536,0.01871913,-0.8023987,0.5220664,0.2885352
1221855921,0.7035536,-0.9252864,5.214597,0.02710803,-0.8033509,0.51783,0.292822
1221998778,0.702911,-0.9257427,5.215765,0.03163878,-0.8032593,0.5148571,0.2978184
1222141635,0.7025483,-0.9263189,5.21698,0.03560161,-0.8034419,0.5128204,0.3003812
1222284492,0.7023921,-0.9267735,5.218193,0.03670679,-0.8033963,0.5111361,0.3032275
1222427349,0.7023465,-0.9274374,5.219432,0.03744677,-0.8036692,0.5101904,0.3040056
1222570206,0.702962,-0.9279809,5.221087,0.03731321,-0.8033851,0.5104286,0.3043729
1222713063,0.702619,-0.9292989,5.223767,0.04057266,-0.8032604,0.5085696,0.307382
1222855920,0.702828,-0.9297775,5.225132,0.04410042,-0.8037765,0.5072939,0.3076547
1222998777,0.703396,-0.9301963,5.226601,0.04456193,-0.8029577,0.5085201,0.3077023
1223141634,0.703804,-0.9305565,5.227896,0.04672399,-0.8034377,0.5079243,0.3071122
1223284491,0.7039735,-0.9310274,5.229096,0.04810152,-0.8033088,0.5075676,0.3078252
1223427348,0.7046256,-0.9311601,5.22981,0.04726514,-0.8032867,0.5084628,0.3065324
1223570205,0.7048713,-0.9309168,5.229498,0.04458049,-0.8029926,0.5097545,0.3055581
1223713062,0.7049734,-0.9308433,5.229453,0.04374488,-0.8028666,0.5101131,0.3054114
1223855919,0.7055625,-0.9310515,5.230984,0.04287288,-0.8016173,0.5119894,0.3056773
1223998776,0.7062988,-0.9315975,5.233492,0.04377766,-0.7998613,0.5145374,0.3058707
1224141633,0.7066966,-0.9316208,5.234142,0.04386085,-0.7995524,0.5149602,0.3059546
1224284490,0.7074032,-0.9314913,5.235322,0.04372123,-0.7985722,0.516917,0.3052341
1224427347,0.7079237,-0.9310945,5.235663,0.04374978,-0.7987961,0.5170215,0.3044661
1224570204,0.7085657,-0.930652,5.23636,0.04268057,-0.7984093,0.518055,0.3038749
1224713061,0.7094719,-0.9298562,5.237208,0.04112811,-0.7982857,0.519376,0.3021539
1224855918,0.7098997,-0.9291846,5.237521,0.04015161,-0.7981821,0.5198835,0.3016861
1224998775,0.7101551,-0.9284484,5.237665,0.04001366,-0.7977706,0.5203834,0.3019305
1225141632,0.7108477,-0.9260584,5.238249,0.03863162,-0.7956958,0.5227165,0.3035513
1225284489,0.711367,-0.9239652,5.238419,0.03781724,-0.7940815,0.5246127,0.3046077
1225427346,0.7120613,-0.9211638,5.238279,0.03697742,-0.7927809,0.5266001,0.3046696
1225570203,0.7128261,-0.9181545,5.23793,0.03550668,-0.7920657,0.528302,0.303757
1225713060,0.7137235,-0.9148599,5.237573,0.03245464,-0.7913895,0.5303634,0.302265
1225855917,0.7151299,-0.909623,5.236915,0.02465956,-0.7908792,0.5335962,0.2986254
1225998774,0.7164252,-0.9047327,5.236266,0.01311924,-0.7902541,0.5383439,0.2924249
1226141631,0.7174596,-0.9007757,5.235887,0.005518506,-0.7895075,0.5417187,0.2884239
1226284488,0.7191375,-0.8940328,5.235342,-0.006915452,-0.788375,0.5466622,0.2820949
1226427345,0.7207323,-0.8871295,5.234936,-0.0149725,-0.7864333,0.5514241,0.2779025
1226570202,0.7221738,-0.8810348,5.234564,-0.02083177,-0.7848186,0.5553517,0.274245
1226713059,0.7250212,-0.8674204,5.233325,-0.02547446,-0.782322,0.5611497,0.2691367
1226855916,0.7277071,-0.8549463,5.232247,-0.03742916,-0.7802111,0.5664694,0.2626444
1226998773,0.7299008,-0.84104,5.22995,-0.05031962,-0.7813964,0.5647942,0.2605669
1227141630,0.7328018,-0.8249726,5.22782,-0.06582099,-0.7807052,0.566321,0.2558273
1227284487,0.7342229,-0.8176384,5.226995,-0.07294449,-0.7797615,0.5680395,0.2529472
